SUCCESS , 2017-08-15 00:26:00,dwh_base/deal_template_option/std_data
SUCCESS , 2017-08-15 00:27:38,dwh_base/deal_template/std_data
SUCCESS , 2017-08-15 01:29:08,dwh_base/city_deals_ext/std_data
SUCCESS , 2017-08-15 00:26:00,edwprod/deal_unity_map/Deals
SUCCESS , 2017-08-15 00:26:00,dwh_base/deal_run_option/std_data
